Cruise,Station,StationID,Latitude,Longitude,FishNum,Time,Station_Depth,Region,FL_mm,Species,preytype,count
201402,70,201402-70,40.50130833,-70.82712333,369,1410,78,SNE,200,A. aestivalis,Polychaeta,260
201402,118,201402-118,39.86297833,-73.70465667,340,2252,32,MAB,235,A. pseudoharengus,Polychaeta,2
201402,116,201402-116,39.689,-73.642,447,1801,35,MAB,241,A. pseudoharengus,Polychaeta,120
201402,116,201402-116,39.689,-73.642,448,1801,35,MAB,221,A. pseudoharengus,Polychaeta,30
201402,180,201402-180,41.09033333,-69.27266667,443,1153,58,GoM,217,C. harengus,Polychaeta,2
201402,70,201402-70,40.50130833,-70.82712333,226,1410,78,SNE,263,S. scombrus,Polychaeta,56
201402,70,201402-70,40.50130833,-70.82712333,228,1410,78,SNE,234,S. scombrus,Polychaeta,51
201404,234,201404-234,40.34937667,-67.945245,503,745,143,GB,127,P. triacanthus,Polychaeta,1
201404,44,201404-44,36.22525167,-74.86215667,560,2147,85,MAB,133,P. triacanthus,Polychaeta,1
201504,411,201504-411,43.845,-68.58166667,627,1831,58.2,GoM,178,S. scombrus,Polychaeta,1
201504,232,201504-232,41.02833333,-68.7,638,1912,36.4,GoM,136,P. triacanthus,Polychaeta,1
201504,154,201504-154,39.88333333,-71.8,697,2201,88.3,SNE,171,P. triacanthus,Polychaeta,1
201504,154,201504-154,39.88333333,-71.8,698,2201,88.3,SNE,135,P. triacanthus,Polychaeta,1
201504,153,201504-153,39.84833333,-72.045,708,1951,55.8,SNE,50,P. triacanthus,Polychaeta,2
201402,189,201402-189,42.15814667,-69.96183333,325,2004,140,GoM,164,A. pseudoharengus,Cumacea,52
201402,118,201402-118,39.86297833,-73.70465667,340,2252,32,MAB,235,A. pseudoharengus,Cumacea,320
201402,118,201402-118,39.86297833,-73.70465667,341,2252,32,MAB,232,A. pseudoharengus,Cumacea,100
201402,64,201402-64,41.20531667,-71.22919833,366,2306,48,SNE,93,A. pseudoharengus,Cumacea,10
201402,69,201402-69,40.65411667,-70.75713333,403,1156,64,SNE,218,A. pseudoharengus,Cumacea,3
201402,65,201402-65,40.90416667,-71.29583333,444,155,57,SNE,167,A. pseudoharengus,Cumacea,1
201402,116,201402-116,39.689,-73.642,448,1801,35,MAB,221,A. pseudoharengus,Cumacea,10
201402,114,201402-114,39.24038,-73.72974833,224,1300,43,MAB,243,C. harengus,Cumacea,510
201402,114,201402-114,39.24038,-73.72974833,225,1300,43,MAB,238,C. harengus,Cumacea,500
201402,64,201402-64,41.20531667,-71.22919833,237,2306,48,SNE,133,C. harengus,Cumacea,10
201402,116,201402-116,39.689,-73.642,351,1801,35,MAB,273,S. scombrus,Cumacea,20
201402,180,201402-180,41.09033333,-69.27266667,441,1153,58,GoM,191,C. harengus,Isopoda,10
201404,412,201404-412,42.04766667,-67.18433333,513,730,53,GB,280,S. scombrus,Isopoda,20
201504,332,201504-332,43.54333333,-67.01166667,653,1924,115.6,GoM,132,A. pseudoharengus,Isopoda,1
201504,333,201504-333,43.7,-66.98666667,682,2253,86.9,GoM,133,A. pseudoharengus,Isopoda,1
201302,206,201302-206,41.13131333,-69.28958167,47,130,52,GoM,211,C. harengus,Other,4
201302,122,201302-122,39.64571167,-73.17230667,74,1305,43,SNE,177,C. harengus,Other,3
201302,208,201302-208,41.096055,-68.971155,76,715,91,GoM,142,C. harengus,Other,1
201302,125,201302-125,39.62600333,-72.76459167,83,1910,69,SNE,230,C. harengus,Other,40
201302,121,201302-121,39.67124333,-73.29145833,86,1112,42,SNE,180,C. harengus,Other,3
201302,121,201302-121,39.67124333,-73.29145833,87,1112,42,SNE,170,C. harengus,Other,15
201302,128,201302-128,39.51353,-72.42392,108,217,142,SNE,85,P. triacanthus,Other,1
201302,128,201302-128,39.51353,-72.42392,108,217,142,SNE,85,P. triacanthus,Other,1
201302,24,201302-24,36.63787167,-74.93928833,18,1229,30,MAB,277,S. scombrus,Other,3
201302,69,201302-69,37.05521,-75.379185,42,1655,29,MAB,245,S. scombrus,Other,20
201302,315,201302-315,43.66283833,-67.043225,99,2208,151,GoM,250,S. scombrus,Other,1
201302,315,201302-315,43.66283833,-67.043225,100,2208,151,GoM,253,S. scombrus,Other,1
201402,64,201402-64,41.20531667,-71.22919833,221,2306,48,SNE,180,C. harengus,Other,76
201402,114,201402-114,39.24038,-73.72974833,224,1300,43,MAB,243,C. harengus,Other,10
201402,57,201402-57,38.587985,-74.28988167,375,2005,45,MAB,204,C. harengus,Other,2
201402,45,201402-45,38.11966667,-74.52333333,424,1431,41,MAB,234,C. harengus,Other,1
201402,180,201402-180,41.09033333,-69.27266667,441,1153,58,GoM,191,C. harengus,Other,10
201402,70,201402-70,40.50130833,-70.82712333,228,1410,78,SNE,234,S. scombrus,Other,66
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Other,2
201402,78,201402-78,40.21830833,-71.45676333,427,1213,87,SNE,271,S. scombrus,Other,3
201404,412,201404-412,42.04766667,-67.18433333,515,730,53,GB,284,S. scombrus,Other,40
201404,436,201404-436,42.77871667,-70.20353,533,1217,114,GoM,222,S. scombrus,Other,1
201404,436,201404-436,42.77871667,-70.20353,535,1217,114,GoM,202,S. scombrus,Other,1
201404,44,201404-44,36.22525167,-74.86215667,560,2147,85,MAB,133,P. triacanthus,Other,1
201404,440,201404-440,42.92657833,-70.497065,614,2013,104,GoM,198,S. scombrus,Other,2
201504,288,201504-288,41.81333333,-67.585,626,1057,26.8,GB,275,S. scombrus,Other,3
201504,411,201504-411,43.845,-68.58166667,627,1831,58.2,GoM,178,S. scombrus,Other,76
201504,411,201504-411,43.845,-68.58166667,628,1831,58.2,GoM,179,S. scombrus,Other,2
201504,237,201504-237,41.215,-69.39,662,811,26,GoM,108,S. scombrus,Other,1
201504,237,201504-237,41.215,-69.39,663,811,26,GoM,148,S. scombrus,Other,13
201504,298,201504-298,41.85333333,-67.30833333,668,1529,26,GB,138,S. scombrus,Other,6
201504,291,201504-291,41.61666667,-68.07,669,2102,21.6,GB,169,S. scombrus,Other,2
201504,291,201504-291,41.61666667,-68.07,671,2102,21.6,GB,179,S. scombrus,Other,11
201504,33,201504-33,38.135,-74.055,672,512,41.8,MAB,144,P. triacanthus,Other,1
201504,233,201504-233,41.15833333,-68.93666667,696,2208,56,GoM,173,P. triacanthus,Other,1
201504,154,201504-154,39.88333333,-71.8,698,2201,88.3,SNE,135,P. triacanthus,Other,1
201504,154,201504-154,39.88333333,-71.8,699,2201,88.3,SNE,136,P. triacanthus,Other,2
201504,136,201504-136,39.53666667,-72.81666667,704,639,37.2,SNE,89,P. triacanthus,Other,1
201504,136,201504-136,39.53666667,-72.81666667,705,639,37.2,SNE,87,P. triacanthus,Other,1
201504,136,201504-136,39.53666667,-72.81666667,706,639,37.2,SNE,86,P. triacanthus,Other,3
201504,153,201504-153,39.84833333,-72.045,707,1951,55.8,SNE,140,P. triacanthus,Other,1
201302,124,201302-124,39.5307,-72.89284333,40,1709,60,SNE,226,C. harengus,Unknown,1
201302,206,201302-206,41.13131333,-69.28958167,46,130,52,GoM,224,C. harengus,Unknown,4
201302,211,201302-211,41.45427833,-69.28315,70,1600,94,GoM,177,C. harengus,Unknown,1
201302,208,201302-208,41.096055,-68.971155,76,715,91,GoM,142,C. harengus,Unknown,1
201302,211,201302-211,41.45427833,-69.28315,80,1600,94,GoM,221,C. harengus,Unknown,1
201302,125,201302-125,39.62600333,-72.76459167,82,1910,69,SNE,224,C. harengus,Unknown,6
201302,221,201302-221,41.83271,-69.33831333,88,1940,188,GoM,169,C. harengus,Unknown,1
201302,221,201302-221,41.83271,-69.33831333,89,1940,188,GoM,137,C. harengus,Unknown,1
201302,7,201302-7,38.04904833,-73.99538667,13,26,113,MAB,108,P. triacanthus,Unknown,4
201302,7,201302-7,38.04904833,-73.99538667,14,26,113,MAB,85,P. triacanthus,Unknown,2
201302,224,201302-224,41.44187667,-68.75474333,31,346,136,GoM,105,P. triacanthus,Unknown,1
201302,130,201302-130,39.698105,-72.019515,64,740,159,SNE,166,P. triacanthus,Unknown,1
201302,130,201302-130,39.698105,-72.019515,67,740,159,SNE,170,P. triacanthus,Unknown,1
201302,241,201302-241,40.40400833,-67.8672,102,315,235,GB,149,P. triacanthus,Unknown,1
201302,241,201302-241,40.40400833,-67.8672,104,315,235,GB,154,P. triacanthus,Unknown,1
201302,237,201302-237,40.58093333,-68.11864333,105,1728,95,GB,125,P. triacanthus,Unknown,1
201302,128,201302-128,39.51353,-72.42392,108,217,142,SNE,85,P. triacanthus,Unknown,1
201302,128,201302-128,39.51353,-72.42392,108,217,142,SNE,85,P. triacanthus,Unknown,1
201302,330,201302-330,43.80924833,-68.21784167,110,1601,183,GoM,138,P. triacanthus,Unknown,1
201302,330,201302-330,43.80924833,-68.21784167,112,1601,183,GoM,147,P. triacanthus,Unknown,1
201302,226,201302-226,41.54313167,-68.658875,120,729,135,GoM,150,P. triacanthus,Unknown,1
201302,226,201302-226,41.54313167,-68.658875,121,729,135,GoM,140,P. triacanthus,Unknown,1
201302,252,201302-252,40.65459,-67.12342333,123,500,116,GB,151,P. triacanthus,Unknown,1
201302,209,201302-209,41.26035833,-69.023085,125,1015,151,GoM,117,P. triacanthus,Unknown,4
201302,209,201302-209,41.26035833,-69.023085,127,1015,151,GoM,135,P. triacanthus,Unknown,1
201302,329,201302-329,43.71212833,-68.18200333,128,1309,180,GoM,95,P. triacanthus,Unknown,1
201302,329,201302-329,43.71212833,-68.18200333,130,1309,180,GoM,147,P. triacanthus,Unknown,2
201302,3,201302-3,38.41109833,-73.431095,131,1325,118,MAB,98,P. triacanthus,Unknown,1
201302,3,201302-3,38.41109833,-73.431095,132,1325,118,MAB,97,P. triacanthus,Unknown,1
201302,209,201302-209,41.26035833,-69.023085,60,1015,151,GoM,250,S. scombrus,Unknown,1
201302,75,201302-75,37.66702333,-75.16793333,62,545,25,MAB,255,S. scombrus,Unknown,1
201302,226,201302-226,41.54313167,-68.658875,97,729,135,GoM,250,S. scombrus,Unknown,1
201302,226,201302-226,41.54313167,-68.658875,98,729,135,GoM,242,S. scombrus,Unknown,1
201302,315,201302-315,43.66283833,-67.043225,99,2208,151,GoM,250,S. scombrus,Unknown,1
201302,315,201302-315,43.66283833,-67.043225,100,2208,151,GoM,253,S. scombrus,Unknown,1
201302,71,201302-71,37.40019,-75.15990167,101,2206,31,MAB,232,S. scombrus,Unknown,1
201402,179,201402-179,41.13333333,-69.23333333,411,846,34,GoM,115,C. harengus,Unknown,1
201402,187,201402-187,41.71176833,-69.23333333,183,705,81,GoM,170,A. aestivalis,Unknown,1
201402,187,201402-187,41.71176833,-69.23333333,184,705,81,GoM,175,A. aestivalis,Unknown,1
201402,282,201402-282,44.08882833,-69.00333333,205,1318,101,GoM,160,A. aestivalis,Unknown,1
201402,276,201402-276,44.25137833,-69.00333333,258,1703,70,GoM,132,A. aestivalis,Unknown,1
201402,276,201402-276,44.25137833,-69.38333333,259,1703,70,GoM,127,A. aestivalis,Unknown,1
201402,274,201402-274,44.31501833,-69.55,274,203,164,GoM,155,A. aestivalis,Unknown,1
201402,179,201402-179,41.13333333,-69.55,360,1844,37,SNE,89,S. scombrus,Unknown,1
201402,356,201402-356,41.576,-68.3,278,1055,54,GoM,207,A. aestivalis,Unknown,1
201402,356,201402-356,41.576,-66.46666667,280,1055,54,GoM,207,A. aestivalis,Unknown,1
201402,289,201402-289,43.10845167,-66.46666667,282,1230,197,GoM,216,A. aestivalis,Unknown,1
201402,289,201402-289,43.10845167,-69.71666667,283,1230,197,GoM,211,A. aestivalis,Unknown,2
201402,296,201402-296,42.17125667,-71.13333333,286,1004,192,GoM,214,A. aestivalis,Unknown,1
201402,282,201402-282,44.08882833,-71.13333333,329,1318,101,GoM,115,A. aestivalis,Unknown,1
201402,282,201402-282,44.08882833,-71.13333333,330,1318,101,GoM,142,A. aestivalis,Unknown,1
201402,95,201402-95,39.45199333,-69.61666667,335,500,67,SNE,220,A. aestivalis,Unknown,6
201402,95,201402-95,39.45199333,-72.97724167,336,500,67,SNE,212,A. aestivalis,Unknown,1
201402,183,201402-183,41.61666667,-69.00333333,343,2156,172,GoM,174,A. aestivalis,Unknown,1
201402,183,201402-183,41.61666667,-69.00333333,345,2156,172,GoM,212,A. aestivalis,Unknown,1
201402,116,201402-116,39.689,-73.642,348,1801,35,MAB,205,A. aestivalis,Unknown,1
201402,127,201402-127,40.120195,-73.54423167,355,1707,42,SNE,224,A. aestivalis,Unknown,1
201402,66,201402-66,40.88478167,-71.18050333,359,335,54,SNE,176,A. aestivalis,Unknown,1
201402,56,201402-56,38.334775,-74.07386667,387,1740,63,MAB,215,A. aestivalis,Unknown,1
201402,84,201402-84,40.18524333,-72.20134167,393,257,71,SNE,195,A. aestivalis,Unknown,1
201402,118,201402-118,39.86297833,-73.70465667,407,2252,32,MAB,195,A. aestivalis,Unknown,1
201402,69,201402-69,40.65411667,-70.75713333,429,1156,64,SNE,185,A. aestivalis,Unknown,1
201402,69,201402-69,40.65411667,-70.75713333,430,1156,64,SNE,195,A. aestivalis,Unknown,1
201402,184,201402-184,41.73333333,-69.38333333,172,1907,164,GoM,190,A. aestivalis,Unknown,2
201402,69,201402-69,40.65411667,-70.75713333,403,1156,64,SNE,218,A. pseudoharengus,Unknown,1
201402,182,201402-182,41.339215,-69.32830833,176,1521,79,GoM,215,C. harengus,Unknown,1
201402,182,201402-182,41.339215,-69.32830833,177,1521,79,GoM,239,C. harengus,Unknown,15
201402,187,201402-187,41.71176833,-69.735145,188,705,81,GoM,201,C. harengus,Unknown,1
201402,189,201402-189,42.15814667,-69.96183333,197,2004,140,GoM,244,C. harengus,Unknown,1
201402,272,201402-272,44.349245,-67.02154833,204,2114,137,GoM,219,C. harengus,Unknown,1
201402,253,201402-253,42.522365,-67.43048167,231,27,298,GoM,243,C. harengus,Unknown,1
201402,253,201402-253,42.522365,-67.43048167,233,27,298,GoM,222,C. harengus,Unknown,1
201402,58,201402-58,38.8625,-74.45793667,378,2242,25,MAB,224,C. harengus,Unknown,1
201402,214,201402-214,40.45,-68.3,246,1844,37,SNE,87,P. triacanthus,Unknown,1
201402,214,201402-214,40.45,-68.3,247,1844,37,SNE,82,P. triacanthus,Unknown,1
201402,65,201402-65,40.90416667,-71.29583333,415,155,57,SNE,211,C. harengus,Unknown,1
201402,45,201402-45,38.11966667,-74.52333333,423,1431,41,MAB,217,C. harengus,Unknown,1
201402,65,201402-65,40.90416667,-71.29583333,434,155,57,SNE,151,C. harengus,Unknown,2
201402,65,201402-65,40.90416667,-71.29583333,435,155,57,SNE,158,C. harengus,Unknown,1
201402,215,201402-215,40.312445,-68.02051833,202,127,187,GB,144,P. triacanthus,Unknown,1
201402,215,201402-215,40.312445,-68.02051833,203,127,187,GB,150,P. triacanthus,Unknown,1
201402,257,201402-257,42.61333333,-66.632,269,1015,179,GoM,128,P. triacanthus,Unknown,1
201402,216,201402-216,40.46956833,-67.94338,327,345,126,GB,148,P. triacanthus,Unknown,1
201402,216,201402-216,40.46956833,-67.94338,328,345,126,GB,137,P. triacanthus,Unknown,2
201402,47,201402-47,37.85779167,-74.131225,332,2022,150,MAB,111,P. triacanthus,Unknown,1
201402,47,201402-47,37.85779167,-74.131225,333,2022,150,MAB,114,P. triacanthus,Unknown,2
201402,71,201402-71,40.28366833,-70.83104,374,1657,118,SNE,101,P. triacanthus,Unknown,2
201402,72,201402-72,40.20508,-70.87748667,381,1830,130,SNE,158,P. triacanthus,Unknown,1
201402,72,201402-72,40.20508,-70.87748667,383,1830,130,SNE,151,P. triacanthus,Unknown,1
201402,74,201402-74,40.080725,-70.80851,390,2243,142,SNE,105,P. triacanthus,Unknown,1
201402,74,201402-74,40.080725,-70.80851,392,2243,142,SNE,114,P. triacanthus,Unknown,1
201402,170,201402-170,40.15611833,-68.70138,394,546,161,GB,164,P. triacanthus,Unknown,1
201402,170,201402-170,40.15611833,-68.70138,395,546,161,GB,158,P. triacanthus,Unknown,1
201402,51,201402-51,38.480145,-73.504845,397,829,291,MAB,140,P. triacanthus,Unknown,1
201402,51,201402-51,38.480145,-73.504845,398,829,291,MAB,139,P. triacanthus,Unknown,1
201402,71,201402-71,40.28366833,-70.83104,400,1657,118,SNE,187,P. triacanthus,Unknown,1
201402,71,201402-71,40.28366833,-70.83104,402,1657,118,SNE,182,P. triacanthus,Unknown,1
201402,74,201402-74,40.080725,-70.80851,404,2243,142,SNE,179,P. triacanthus,Unknown,1
201402,74,201402-74,40.080725,-70.80851,405,2243,142,SNE,169,P. triacanthus,Unknown,1
201402,48,201402-48,38.21238833,-73.80790667,412,2,116,MAB,122,P. triacanthus,Unknown,1
201402,48,201402-48,38.21238833,-73.80790667,413,2,116,MAB,124,P. triacanthus,Unknown,1
201402,49,201402-49,38.27177,-73.67906,417,212,133,MAB,127,P. triacanthus,Unknown,1
201402,73,201402-73,40.18143833,-70.937585,432,2011,135,SNE,0,P. triacanthus,Unknown,1
201402,73,201402-73,40.18143833,-70.937585,433,2011,135,SNE,183,P. triacanthus,Unknown,1
201402,48,201402-48,38.21238833,-73.80790667,440,2,116,MAB,118,P. triacanthus,Unknown,1
201402,187,201402-187,41.71176833,-69.735145,193,705,81,GoM,289,S. scombrus,Unknown,1
201402,187,201402-187,41.71176833,-69.735145,194,705,81,GoM,285,S. scombrus,Unknown,1
201402,346,201402-346,43.28621,-69.98562833,208,158,141,GoM,194,S. scombrus,Unknown,1
201402,346,201402-346,43.28621,-69.98562833,209,158,141,GoM,207,S. scombrus,Unknown,1
201402,255,201402-255,42.55021333,-67.00852833,211,342,315,GoM,264,S. scombrus,Unknown,1
201402,255,201402-255,42.55021333,-67.00852833,212,342,315,GoM,278,S. scombrus,Unknown,4
201402,272,201402-272,44.349245,-67.02154833,230,2114,137,GoM,207,S. scombrus,Unknown,1
201402,182,201402-182,41.339215,-69.32830833,235,1521,79,GoM,226,S. scombrus,Unknown,1
201402,54,201402-54,38.39969167,-73.94585333,358,1420,61,MAB,238,S. scombrus,Unknown,1
201402,355,201402-355,41.6,-69.71666667,275,2156,172,GoM,172,A. aestivalis,Unknown,1
201402,355,201402-355,41.6,-69.71666667,277,2156,172,GoM,188,A. aestivalis,Unknown,1
201402,90,201402-90,39.50072667,-72.20021333,368,1551,250,SNE,295,S. scombrus,Unknown,1
201402,79,201402-79,40.16070333,-71.56662167,420,1401,86,SNE,252,S. scombrus,Unknown,3
201402,78,201402-78,40.21830833,-71.45676333,426,1213,87,SNE,287,S. scombrus,Unknown,2
201402,78,201402-78,40.21830833,-71.45676333,427,1213,87,SNE,271,S. scombrus,Unknown,1
201402,85,201402-85,39.98977667,-72.15890167,437,500,85,SNE,205,S. scombrus,Unknown,1
201402,85,201402-85,39.98977667,-72.15890167,439,500,85,SNE,210,S. scombrus,Unknown,1
201404,281,201404-281,42.024265,-66.54907,453,2112,79,GB,105,C. harengus,Unknown,1
201404,281,201404-281,42.024265,-66.54907,454,2112,79,GB,166,C. harengus,Unknown,1
201404,281,201404-281,42.024265,-66.54907,455,2112,79,GB,170,C. harengus,Unknown,1
201404,281,201404-281,42.024265,-66.54907,456,2112,79,GB,149,C. harengus,Unknown,1
201404,113,201404-113,40.94842,-71.05502,457,2221,50,SNE,154,P. triacanthus,Unknown,1
201404,113,201404-113,40.94842,-71.05502,458,2221,50,SNE,125,P. triacanthus,Unknown,1
201404,389,201404-389,44.34898,-67.13464667,459,2317,156,GoM,120,A. aestivalis,Unknown,1
201404,379,201404-379,42.41865833,-68.05843333,460,1652,184,GoM,85,A. pseudoharengus,Unknown,1
201404,410,201404-410,42.21488667,-67.10116167,461,406,199,GB,85,A. pseudoharengus,Unknown,1
201404,347,201404-347,41.36194833,-68.54252833,464,157,77,GoM,110,C. harengus,Unknown,1
201404,347,201404-347,41.36194833,-68.54252833,465,157,77,GoM,121,C. harengus,Unknown,1
201404,347,201404-347,41.36194833,-68.54252833,466,157,77,GoM,131,C. harengus,Unknown,1
201404,446,201404-446,42.53861,-70.457485,467,1119,95,GoM,127,S. scombrus,Unknown,2
201404,390,201404-390,44.35496,-67.03304833,468,143,137,GoM,150,A. aestivalis,Unknown,1
201404,390,201404-390,44.35496,-67.03304833,469,143,137,GoM,140,A. aestivalis,Unknown,1
201404,386,201404-386,44.04888167,-67.75633167,470,1747,154,GoM,148,A. aestivalis,Unknown,1
201404,386,201404-386,44.04888167,-67.75633167,471,1747,154,GoM,151,A. aestivalis,Unknown,2
201404,386,201404-386,44.04888167,-67.75633167,472,1747,154,GoM,117,A. aestivalis,Unknown,1
201404,113,201404-113,40.94842,-71.05502,473,2221,50,SNE,135,P. triacanthus,Unknown,2
201404,113,201404-113,40.94842,-71.05502,474,2221,50,SNE,95,P. triacanthus,Unknown,2
201404,349,201404-349,41.412825,-69.00029833,475,655,152,GoM,147,C. harengus,Unknown,1
201404,349,201404-349,41.412825,-69.00029833,477,655,152,GoM,97,C. harengus,Unknown,1
201404,349,201404-349,41.412825,-69.00029833,479,655,152,GoM,150,C. harengus,Unknown,1
201404,392,201404-392,44.01206,-66.82329333,480,751,122,GoM,87,A. aestivalis,Unknown,1
201404,392,201404-392,44.01206,-66.82329333,481,751,122,GoM,82,A. aestivalis,Unknown,1
201404,392,201404-392,44.01206,-66.82329333,482,751,122,GoM,128,A. aestivalis,Unknown,1
201404,392,201404-392,44.01206,-66.82329333,483,751,122,GoM,148,A. aestivalis,Unknown,1
201404,352,201404-352,41.503895,-69.33209167,484,1447,88,GoM,137,C. harengus,Unknown,1
201404,352,201404-352,41.503895,-69.33209167,485,1447,88,GoM,111,C. harengus,Unknown,1
201404,352,201404-352,41.503895,-69.33209167,488,1447,88,GoM,101,C. harengus,Unknown,1
201404,441,201404-441,42.86537333,-70.53140667,489,2217,93,GoM,158,S. scombrus,Unknown,1
201404,441,201404-441,42.86537333,-70.53140667,490,2217,93,GoM,151,S. scombrus,Unknown,1
201404,441,201404-441,42.86537333,-70.53140667,491,2217,93,GoM,105,S. scombrus,Unknown,1
201404,439,201404-439,42.820795,-70.41459833,492,1820,122,GoM,114,S. scombrus,Unknown,1
201404,439,201404-439,42.820795,-70.41459833,493,1820,122,GoM,164,S. scombrus,Unknown,2
201404,393,201404-393,43.95666667,-66.791,497,953,109,GoM,187,P. triacanthus,Unknown,2
201404,393,201404-393,43.95666667,-66.791,498,953,109,GoM,182,P. triacanthus,Unknown,1
201404,393,201404-393,43.95666667,-66.791,499,953,109,GoM,179,P. triacanthus,Unknown,1
201404,348,201404-348,41.36111667,-68.77276,500,410,116,GoM,169,C. harengus,Unknown,1
201404,234,201404-234,40.34937667,-67.945245,501,745,143,GB,122,P. triacanthus,Unknown,1
201404,234,201404-234,40.34937667,-67.945245,502,745,143,GB,124,P. triacanthus,Unknown,1
201404,234,201404-234,40.34937667,-67.945245,503,745,143,GB,127,P. triacanthus,Unknown,1
201404,390,201404-390,44.35496,-67.03304833,504,143,137,GoM,117,A. aestivalis,Unknown,1
201404,390,201404-390,44.35496,-67.03304833,505,143,137,GoM,183,A. aestivalis,Unknown,1
201404,390,201404-390,44.35496,-67.03304833,506,143,137,GoM,118,A. aestivalis,Unknown,1
201404,390,201404-390,44.35496,-67.03304833,507,143,137,GoM,220,A. aestivalis,Unknown,1
201404,231,201404-231,40.29256833,-68.50225667,508,129,133,GB,134,P. triacanthus,Unknown,1
201404,231,201404-231,40.29256833,-68.50225667,509,129,133,GB,142,P. triacanthus,Unknown,1
201404,231,201404-231,40.29256833,-68.50225667,510,129,133,GB,138,P. triacanthus,Unknown,1
201404,412,201404-412,42.04766667,-67.18433333,512,730,53,GB,288,S. scombrus,Unknown,1
201404,369,201404-369,42.00832,-69.37580167,517,1141,212,GoM,241,A. pseudoharengus,Unknown,1
201404,369,201404-369,42.00832,-69.37580167,520,1141,212,GoM,252,A. pseudoharengus,Unknown,1
201404,350,201404-350,41.55491,-69.17832667,522,931,169,GoM,236,C. harengus,Unknown,2
201404,350,201404-350,41.55491,-69.17832667,523,931,169,GoM,223,C. harengus,Unknown,1
201404,350,201404-350,41.55491,-69.17832667,525,931,169,GoM,220,C. harengus,Unknown,1
201404,350,201404-350,41.55491,-69.17832667,526,931,169,GoM,207,C. harengus,Unknown,1
201404,435,201404-435,42.7965,-70.22783333,528,1100,64,GoM,215,S. scombrus,Unknown,1
201404,436,201404-436,42.77871667,-70.20353,532,1217,114,GoM,205,S. scombrus,Unknown,1
201404,436,201404-436,42.77871667,-70.20353,534,1217,114,GoM,226,S. scombrus,Unknown,1
201404,436,201404-436,42.77871667,-70.20353,536,1217,114,GoM,272,S. scombrus,Unknown,1
201404,396,201404-396,43.59278167,-66.65416,537,1633,118,GoM,169,P. triacanthus,Unknown,1
201404,396,201404-396,43.59278167,-66.65416,538,1633,118,GoM,162,P. triacanthus,Unknown,1
201404,396,201404-396,43.59278167,-66.65416,539,1633,118,GoM,179,P. triacanthus,Unknown,1
201404,41,201404-41,36.59766667,-74.71866667,540,1310,146,MAB,144,P. triacanthus,Unknown,4
201404,41,201404-41,36.59766667,-74.71866667,541,1310,146,MAB,140,P. triacanthus,Unknown,1
201404,41,201404-41,36.59766667,-74.71866667,542,1310,146,MAB,142,P. triacanthus,Unknown,1
201404,380,201404-380,42.74768333,-68.61903833,543,2120,174,GoM,240,A. pseudoharengus,Unknown,1
201404,397,201404-397,43.61055667,-66.87896333,544,1837,133,GoM,56,P. triacanthus,Unknown,1
201404,397,201404-397,43.61055667,-66.87896333,545,1837,133,GoM,50,P. triacanthus,Unknown,1
201404,397,201404-397,43.61055667,-66.87896333,546,1837,133,GoM,61,P. triacanthus,Unknown,1
201404,351,201404-351,41.69820833,-69.12990833,548,1206,180,GoM,233,C. harengus,Unknown,1
201404,351,201404-351,41.69820833,-69.12990833,550,1206,180,GoM,220,C. harengus,Unknown,1
201404,40,201404-40,36.666285,-74.70062333,552,1109,145,MAB,142,P. triacanthus,Unknown,3
201404,40,201404-40,36.666285,-74.70062333,553,1109,145,MAB,142,P. triacanthus,Unknown,2
201404,40,201404-40,36.666285,-74.70062333,554,1109,145,MAB,134,P. triacanthus,Unknown,2
201404,366,201404-366,42.34326167,-69.68256667,557,115,251,GoM,227,C. harengus,Unknown,2
201404,366,201404-366,42.34326167,-69.68256667,558,115,251,GoM,208,C. harengus,Unknown,1
201404,44,201404-44,36.22525167,-74.86215667,559,2147,85,MAB,144,P. triacanthus,Unknown,2
201404,44,201404-44,36.22525167,-74.86215667,560,2147,85,MAB,133,P. triacanthus,Unknown,4
201404,44,201404-44,36.22525167,-74.86215667,561,2147,85,MAB,133,P. triacanthus,Unknown,1
201404,383,201404-383,43.53739,-68.56093167,562,754,136,GoM,218,A. aestivalis,Unknown,1
201404,383,201404-383,43.53739,-68.56093167,563,754,136,GoM,212,A. aestivalis,Unknown,1
201404,383,201404-383,43.53739,-68.56093167,564,754,136,GoM,207,A. aestivalis,Unknown,1
201404,114,201404-114,40.72549,-71.40090667,565,145,61,SNE,141,P. triacanthus,Unknown,3
201404,114,201404-114,40.72549,-71.40090667,566,145,61,SNE,146,P. triacanthus,Unknown,3
201404,114,201404-114,40.72549,-71.40090667,567,145,61,SNE,133,P. triacanthus,Unknown,2
201404,353,201404-353,41.53427167,-69.371745,569,1705,85,GoM,215,C. harengus,Unknown,1
201404,353,201404-353,41.53427167,-69.371745,571,1705,85,GoM,218,C. harengus,Unknown,1
201404,233,201404-233,40.379625,-68.30139,573,453,122,GB,139,P. triacanthus,Unknown,2
201404,233,201404-233,40.379625,-68.30139,574,453,122,GB,140,P. triacanthus,Unknown,1
201404,232,201404-232,40.27038833,-68.43016167,576,306,149,GB,141,P. triacanthus,Unknown,1
